,date,value_JP90C000FHD2,value_JP90C000GKC6,value_JP90C000CMK4,value_JP90C000FHC4,value_JP90C0001R39,value_JP90C000ENC5,value_JP90C0009VE0,value_JP90C000EWV6,value_JP90C000H1T1,value_JP90C0008CH5,value_JP90C000CMF4,value_JP90C000F7H5,value_JP90C000BRT6,value_JP90C000ENA9,value_JP90C000E6Z0,value_JP90C000GMQ2,value_JP90C000G631,value_JP90C00081U4,value_JP90C000FCD3,value_JP90C000DVK3,value_JP90C0006026,value_JP90C000GMS8,value_JP90C000FXV1,value_JP90C0009ER8,value_JP90C000FQQ5,value_JP90C0006083,value_JP90C000C7B1,value_JP90C00055X2,value_JP90C000DXE2,value_JP90C000D1Y5,value_JP90C000B9U8,value_JP90C0008022,value_JP90C0006LC1,value_JP90C000F3F8,value_JP90C000FQR3,value_JP90C000DVX6,value_JP90C000FK44,value_JP90C0006LK4,value_JP90C0007DN3,value_JP90C0005Z76,value_JP90C0006LG2,value_JP90C000FED9,value_JP90C0007LN6,value_JP90C000FCE1,value_JP90C00035D6,value_JP90C000G7W3,value_JP90C00074E3,value_JP90C000A9Q7,value_JP90C000FK36,value_JP90C000FVY9,value_JP90C0009L37,value_JP90C000CZ57,value_JP90C000F7A0,value_JP90C000GMR0,value_JP90C000FN41,value_JP90C00091E7,value_JP90C00074C7,value_JP90C000FLL7,value_JP90C000D208,value_JP90C000F9M1,value_JP90C000FX80,value_JP90C000FX98,value_JP90C00009Y7,value_JP90C000F8M3,value_JP90C000FHZ5,value_JP90C000DVR8,value_JP90C00009X9,value_JP90C0006LD9,value_JP90C000ERE2,value_JP90C00055W4,value_JP90C0001QY5,value_JP90C000G672,value_JP90C0007DM5,value_JP90C0007DP8,value_JP90C000FBV7,value_JP90C00095F5,value_JP90C00021F1,value_JP90C000DVL1,value_JP90C000DVN7,value_JP90C000HZE8,value_JP90C00035E4,value_JP90C0003RS1,value_JP90C0003RT9,value_JP90C000FDM2,value_JP90C0003RR3,value_JP90C000FN33,value_JP90C000FFC8,value_JP90C000FLK9,value_JP90C000FNN9,value_JP90C00009Z4,value_JP90C000F9E8,value_JP90C0007DQ6,value_JP90C000A0B8,value_JP90C0001QZ2,value_JP90C000FN25,value_JP90C0001QL2,value_JP90C0002AA7,value_JP90C000FFX4,value_JP90C0006Y84,value_JP90C0007LP1,value_JP90C000FXB3,value_JP90C000F8P6,value_JP90C000FX72,value_JP90C000FJY4,value_JP90C0009L03,value_JP90C000DVM9,value_JP90C000F8D2,value_JP90C0001R05,value_JP90C000F8F7,value_JP90C000F9G3,value_JP90C000FD92,value_JP90C0006K23,value_JP90C000FNL3,value_JP90C000D216,value_JP90C000F8G5,value_JP90C000FJ05,value_JP90C000FSN8,value_JP90C000FH72,value_JP90C000F8K7,value_JP90C000CJS3,value_JP90C000G680,value_JP90C000AYS6,value_JP90C000F8H3,value_JP90C0001UW1,value_JP90C000FNM1,value_JP90C000F8E0,value_JP90C000G664,value_JP90C000C8G8,value_JP90C0001QU3,value_JP90C000D1Z2,value_JP90C000FS95,value_JP90C0001UV3,value_JP90C000GV99,value_JP90C000F9K5,value_JP90C000FXA5,value_JP90C000FSP3,value_JP90C000GVW1,value_JP90C000F8N1,value_JP90C000D1X7,value_JP90C000A808,value_JP90C000GV81,value_JP90C0005FR3,value_JP90C0002MF1,value_JP90C000F8L5,value_JP90C0005FS1,value_JP90C000FNK5,value_JP90C000GB28,value_JP90C000FHF7,value_JP90C0001UU5,value_JP90C000F8Q4,value_JP90C000FHE0,value_JP90C000FHG5
301,2018-12-19,10103.0,9566.0,11593.0,9483.0,23544.0,10736.0,14212.0,10272.0,9588.0,34686.0,11183.0,9360.0,10253.0,10425.0,12090.0,9317.0,9514.0,23687.0,10710.0,12855.0,21299.0,9692.0,9089.0,19048.0,9068.0,25965.0,10869.0,15969.0,11337.0,10611.0,11233.0,18942.0,23336.0,10067.0,9267.0,11331.0,10048.0,14260.0,23305.0,24605.0,24417.0,11020.0,20506.0,10065.0,23683,9331.0,24864.0,13603.0,8651.0,8984.0,13257.0,12390.0,10123.0,9497.0,9729.0,14386.0,24215.0,9473.0,11342.0,11092.0,9842.0,9777.0,15070.0,10890.0,9659.0,12644.0,14335.0,20245.0,10333.0,13113.0,17253.0,9971.0,20478.0,24600.0,10176.0,14707.0,22657.0,12067.0,12731.0,,19355,17119.0,18301.0,9780.0,15572.0,9841.0,10119.0,9630.0,10098.0,15501.0,9980.0,13539.0,12771.0,19921.0,9829.0,14482.0,9623.0,10284.0,19357.0,11801.0,9510.0,10095.0,9909.0,9670.0,13363.0,11944.0,9749.0,22521.0,10252.0,10353.0,9156.0,24288.0,9688.0,11787.0,9541.0,10498.0,8287.0,10162.0,9911.0,10700.0,9883.0,13358.0,10145.0,14081.0,9808.0,9896.0,9812.0,10852.0,20614.0,10986.0,9518.0,13957.0,9700.0,9298.0,9636.0,8451.0,8786.0,9962.0,10258.0,13428.0,9810.0,14945.0,12231.0,9860.0,15212.0,9092.0,9372.0,9794.0,13505.0,10085.0,9823.0,9472.0
302,2018-12-20,9957.0,9429.0,11487.0,9369.0,22875.0,10637.0,14081.0,10214.0,9501.0,33511.0,10854.0,9367.0,9995.0,10163.0,11747.0,9245.0,9439.0,23090.0,10555.0,12490.0,21251.0,9667.0,8830.0,18783.0,8961.0,25099.0,10790.0,15823.0,11230.0,10562.0,10962.0,18835.0,22671.0,10066.0,9148.0,11265.0,9967.0,14271.0,22640.0,24647.0,24193.0,10804.0,20323.0,9971.0,23811,9228.0,24156.0,13273.0,8652.0,8874.0,13151.0,12403.0,10065.0,9448.0,9642.0,14167.0,24023.0,9203.0,11237.0,10751.0,9823.0,9740.0,14931.0,10580.0,9583.0,12637.0,14267.0,19736.0,10072.0,12783.0,17174.0,9952.0,19962.0,24373.0,10083.0,14570.0,21968.0,11765.0,12614.0,,19111,16978.0,18068.0,9722.0,15501.0,9794.0,10037.0,9542.0,10056.0,15287.0,9729.0,13554.0,12464.0,19755.0,9819.0,14119.0,9343.0,10137.0,19193.0,11709.0,9418.0,10019.0,9913.0,9569.0,13320.0,11656.0,9735.0,22247.0,10158.0,10257.0,9060.0,24065.0,9584.0,11662.0,9548.0,10198.0,8301.0,10119.0,9876.0,10747.0,9816.0,13425.0,10088.0,13948.0,9767.0,9647.0,9716.0,10770.0,20138.0,10912.0,9509.0,13762.0,9683.0,9309.0,9572.0,8239.0,8833.0,9869.0,10235.0,13103.0,9799.0,14820.0,11919.0,9866.0,15076.0,8988.0,9333.0,9704.0,13263.0,10029.0,9758.0,9372.0
303,2018-12-21,9688.0,9183.0,11204.0,9167.0,22623.0,10376.0,13734.0,10078.0,9283.0,32767.0,10740.0,9226.0,9804.0,9969.0,11617.0,9106.0,9218.0,22650.0,10273.0,12353.0,20953.0,9605.0,8732.0,18211.0,8926.0,24735.0,10649.0,15434.0,11070.0,10451.0,10765.0,18588.0,22419.0,10016.0,8966.0,11122.0,9828.0,14055.0,22390.0,24253.0,23598.0,10685.0,19868.0,9829.0,23323,9049.0,23890.0,13035.0,8517.0,8688.0,13031.0,12212.0,9925.0,9346.0,9504.0,13840.0,23462.0,9102.0,11051.0,10647.0,9761.0,9654.0,14760.0,10462.0,9357.0,12485.0,14157.0,19360.0,9879.0,12539.0,17032.0,9886.0,19581.0,23770.0,9851.0,14361.0,21589.0,11540.0,12302.0,,18556,16779.0,17787.0,9596.0,15376.0,9705.0,9898.0,9308.0,10001.0,15054.0,9543.0,13344.0,12241.0,19518.0,9775.0,13848.0,9243.0,9871.0,18832.0,11607.0,9263.0,9888.0,9887.0,9431.0,13110.0,11446.0,9600.0,21895.0,9909.0,10006.0,8902.0,23473.0,9411.0,11441.0,9404.0,10086.0,8169.0,10065.0,9705.0,10553.0,9695.0,13126.0,9955.0,13776.0,9658.0,9463.0,9560.0,10629.0,19735.0,10770.0,9339.0,13527.0,9636.0,9166.0,9451.0,8082.0,8619.0,9728.0,10157.0,12868.0,9772.0,14631.0,11659.0,9762.0,14874.0,8811.0,9219.0,9545.0,12985.0,9896.0,9630.0,9194.0
304,2018-12-25,9138.0,8645.0,10679.0,8733.0,21488.0,9889.0,13091.0,9823.0,8878.0,30984.0,10194.0,9045.0,9325.0,9482.0,11034.0,8809.0,8818.0,21542.0,9676.0,11735.0,20437.0,9472.0,8293.0,17153.0,8664.0,23288.0,10377.0,14711.0,10706.0,10248.0,10240.0,18120.0,21292.0,9954.0,8541.0,10841.0,9558.0,13779.0,21266.0,23796.0,22489.0,10364.0,18998.0,9505.0,22861,8705.0,22693.0,12404.0,8348.0,8271.0,12756.0,11978.0,9679.0,9129.0,9222.0,13181.0,22442.0,8646.0,10675.0,10096.0,9664.0,9504.0,14413.0,9937.0,8954.0,12195.0,13965.0,18413.0,9395.0,11926.0,16776.0,9770.0,18622.0,22660.0,9420.0,13888.0,20379.0,10976.0,11728.0,,17484,16392.0,17194.0,9339.0,15159.0,9537.0,9628.0,8872.0,9936.0,14543.0,9076.0,13086.0,11647.0,19045.0,9708.0,13171.0,8776.0,9293.0,18113.0,11303.0,8956.0,9627.0,9868.0,9155.0,12676.0,10888.0,9371.0,21157.0,9444.0,9530.0,8629.0,22371.0,9079.0,11012.0,9219.0,9580.0,8015.0,10000.0,9416.0,10282.0,9458.0,12709.0,9703.0,13475.0,9468.0,9001.0,9245.0,10351.0,18783.0,10497.0,9186.0,13081.0,9554.0,8986.0,9224.0,7687.0,8322.0,9408.0,10029.0,12244.0,9713.0,14255.0,11097.0,9583.0,14467.0,8473.0,9010.0,9226.0,12452.0,9650.0,9382.0,8848.0
305,2018-12-26,9188.0,8693.0,10740.0,8781.0,21726.0,9946.0,13167.0,9886.0,8929.0,31506.0,10325.0,9068.0,9448.0,9606.0,11157.0,8842.0,8865.0,21827.0,9730.0,11863.0,20540.0,9487.0,8386.0,17248.0,8711.0,23681.0,10437.0,14795.0,10698.0,10294.0,10371.0,18236.0,21530.0,9973.0,8587.0,10909.0,9628.0,13814.0,21507.0,23855.0,22618.0,10500.0,19102.0,9498.0,22999,8766.0,22940.0,12559.0,8374.0,8315.0,12809.0,12008.0,9743.0,9153.0,9271.0,13253.0,22562.0,8740.0,10753.0,10244.0,9696.0,9549.0,14492.0,10048.0,9001.0,12228.0,14009.0,18654.0,9522.0,12082.0,16839.0,9797.0,18869.0,22789.0,9475.0,13877.0,20653.0,11119.0,11795.0,,17580,16474.0,17321.0,9389.0,15211.0,9569.0,9698.0,8923.0,9970.0,14659.0,9198.0,13118.0,11790.0,19150.0,9719.0,13345.0,8883.0,9344.0,18229.0,11352.0,9029.0,9684.0,9873.0,9221.0,12739.0,11026.0,9417.0,21310.0,9498.0,9582.0,8682.0,22499.0,9156.0,11089.0,9243.0,9688.0,8035.0,10035.0,9462.0,10326.0,9507.0,12778.0,9765.0,13552.0,9519.0,9119.0,9308.0,10412.0,19051.0,10555.0,9243.0,13189.0,9401.0,9001.0,9283.0,7787.0,8372.0,9400.0,10064.0,12397.0,9629.0,14339.0,11239.0,9630.0,14557.0,8535.0,9055.0,9293.0,12567.0,9712.0,9435.0,8910.0
306,2018-12-27,9665.0,9162.0,11135.0,9141.0,22564.0,10310.0,13649.0,10044.0,9230.0,33396.0,10715.0,9132.0,9909.0,10076.0,11587.0,9085.0,9156.0,22891.0,10254.0,12320.0,20832.0,9588.0,8710.0,18184.0,8940.0,24894.0,10648.0,15336.0,11040.0,10439.0,10861.0,18526.0,22362.0,10011.0,8935.0,11079.0,9809.0,13911.0,22335.0,24001.0,23447.0,10725.0,19750.0,9800.0,23011,9033.0,23828.0,13150.0,8445.0,8655.0,13025.0,12089.0,9896.0,9327.0,9489.0,13785.0,23300.0,9079.0,11021.0,10631.0,9756.0,9648.0,14806.0,10436.0,9294.0,12319.0,14186.0,19567.0,9985.0,12673.0,17046.0,9876.0,19790.0,23621.0,9796.0,14319.0,21777.0,11663.0,12226.0,,18507,16809.0,17840.0,9556.0,15395.0,9701.0,9879.0,9249.0,10038.0,15114.0,9644.0,13209.0,12348.0,19545.0,9776.0,13996.0,9221.0,9849.0,18731.0,11559.0,9243.0,9890.0,9893.0,9440.0,12956.0,11547.0,9539.0,21937.0,9846.0,9940.0,8899.0,23325.0,9383.0,11413.0,9308.0,10062.0,8084.0,10102.0,9640.0,10329.0,9683.0,12788.0,9921.0,13833.0,9633.0,9565.0,9546.0,10633.0,19926.0,10753.0,9248.0,13583.0,9435.0,9068.0,9437.0,8168.0,8380.0,9701.0,10151.0,12982.0,9654.0,14645.0,11792.0,9702.0,14888.0,8798.0,9192.0,9521.0,13054.0,9860.0,9613.0,9171.0
307,2018-12-28,9741.0,9231.0,11173.0,9181.0,22495.0,10346.0,13695.0,10058.0,9254.0,33268.0,10685.0,9142.0,9860.0,10026.0,11552.0,9112.0,9184.0,22779.0,10333.0,12282.0,20881.0,9599.0,8684.0,18369.0,8908.0,24825.0,10658.0,15389.0,11079.0,10451.0,10802.0,18552.0,22294.0,10029.0,8965.0,11094.0,9820.0,13926.0,22267.0,24029.0,23527.0,10734.0,19804.0,9834.0,22925,9031.0,23755.0,13078.0,8448.0,8684.0,13035.0,12099.0,9902.0,9346.0,9502.0,13834.0,23373.0,9051.0,11027.0,10601.0,9767.0,9659.0,14801.0,10404.0,9324.0,12332.0,14194.0,19470.0,9936.0,12610.0,17062.0,9891.0,19692.0,23703.0,9819.0,14369.0,21568.0,11606.0,12268.0,,18633,16813.0,17828.0,9565.0,15408.0,9717.0,9889.0,9281.0,10051.0,15095.0,9598.0,13224.0,12280.0,19551.0,9789.0,13927.0,9194.0,9923.0,18758.0,11541.0,9250.0,9898.0,9904.0,9444.0,12972.0,11485.0,9563.0,21930.0,9880.0,9974.0,8923.0,23404.0,9386.0,11412.0,9318.0,10031.0,8094.0,10117.0,9662.0,10345.0,9693.0,12810.0,9935.0,13863.0,9646.0,9518.0,9551.0,10641.0,19863.0,10762.0,9238.0,13615.0,9560.0,9076.0,9446.0,8128.0,8395.0,9735.0,10166.0,12911.0,9738.0,14649.0,11785.0,9729.0,14891.0,8794.0,9205.0,9528.0,13089.0,9873.0,9622.0,9171.0
308,2019-01-04,9316.0,8809.0,10752.0,8818.0,21984.0,9957.0,13179.0,9831.0,8926.0,32448.0,10438.0,8837.0,9708.0,9872.0,11290.0,8899.0,8845.0,22427.0,9858.0,12004.0,20321.0,9535.0,8486.0,17471.0,8585.0,24226.0,10463.0,14811.0,11026.0,10289.0,10627.0,18132.0,21786.0,9962.0,8617.0,10871.0,9614.0,13460.0,21760.0,23238.0,22642.0,10543.0,19069.0,9768.0,22278,8774.0,23215.0,12866.0,8164.0,8354.0,12966.0,11700.0,9676.0,9187.0,9346.0,13408.0,22506.0,8845.0,10749.0,10358.0,9687.0,9535.0,14624.0,10168.0,8978.0,12108.0,14094.0,19170.0,9783.0,12415.0,16894.0,9802.0,19388.0,22808.0,9471.0,14269.0,21020.0,11427.0,11808.0,,17815,16601.0,17511.0,9344.0,15282.0,9635.0,9679.0,8933.0,10037.0,14836.0,9449.0,12783.0,12081.0,19272.0,9773.0,13711.0,8983.0,9469.0,18188.0,11116.0,9015.0,9712.0,9915.0,9271.0,12548.0,11299.0,9302.0,21514.0,9509.0,9598.0,8719.0,22520.0,9127.0,11086.0,9007.0,9803.0,7828.0,10104.0,9365.0,10239.0,9525.0,12627.0,9710.0,13669.0,9464.0,9371.0,9332.0,10442.0,19582.0,10554.0,9039.0,13332.0,9567.0,8771.0,9266.0,8002.0,8263.0,9662.0,10051.0,12701.0,9747.0,14402.0,11611.0,9495.0,14630.0,8541.0,9009.0,9289.0,12780.0,9656.0,9433.0,8910.0
309,2019-01-07,9697.0,9184.0,11186.0,9174.0,22522.0,10358.0,13712.0,10016.0,9261.0,33669.0,10702.0,9062.0,9982.0,10150.0,11566.0,9134.0,9184.0,23060.0,10279.0,12297.0,20748.0,9627.0,8694.0,18189.0,8921.0,25115.0,10643.0,15407.0,11344.0,10425.0,10931.0,18471.0,22319.0,9996.0,8964.0,11071.0,9779.0,13804.0,22294.0,23816.0,23551.0,10738.0,19813.0,10057.0,23131,9046.0,23782.0,13233.0,8379.0,8683.0,13140.0,11993.0,9849.0,9356.0,9548.0,13961.0,23368.0,9061.0,11019.0,10620.0,9746.0,9632.0,14847.0,10417.0,9322.0,12418.0,14217.0,19708.0,10059.0,12764.0,17049.0,9872.0,19934.0,23726.0,9828.0,14691.0,21727.0,11748.0,12285.0,,18556,16857.0,17900.0,9514.0,15416.0,9757.0,9849.0,9293.0,10080.0,15165.0,9716.0,13107.0,12425.0,19578.0,9817.0,14098.0,9206.0,9871.0,18680.0,11490.0,9221.0,9886.0,9917.0,9461.0,12827.0,11624.0,9501.0,22007.0,9891.0,9986.0,8920.0,23429.0,9360.0,11417.0,9237.0,10044.0,8023.0,10146.0,9619.0,10374.0,9692.0,12841.0,9893.0,13884.0,9588.0,9635.0,9558.0,10628.0,20147.0,10748.0,9209.0,13638.0,9480.0,8995.0,9418.0,8228.0,8415.0,9946.0,10125.0,13063.0,9694.0,14653.0,11899.0,9645.0,14898.0,8810.0,9183.0,9520.0,13156.0,9831.0,9608.0,9176.0
310,2019-01-08,9818.0,9272.0,11287.0,9253.0,22707.0,10452.0,13835.0,10074.0,9346.0,33862.0,10788.0,9180.0,10020.0,10190.0,11661.0,9187.0,9271.0,23150.0,10376.0,12397.0,20887.0,9646.0,8765.0,18311.0,8954.0,25074.0,10683.0,15545.0,11400.0,10462.0,10967.0,18578.0,22502.0,10005.0,9043.0,11129.0,9821.0,13983.0,22477.0,24133.0,23764.0,10785.0,19989.0,10108.0,23328,9123.0,23977.0,13276.0,8487.0,8761.0,13181.0,12153.0,9907.0,9393.0,9595.0,14175.0,23590.0,9136.0,11094.0,10704.0,9764.0,9660.0,14886.0,10502.0,9411.0,12538.0,14237.0,19785.0,10098.0,12813.0,17083.0,9892.0,20011.0,23940.0,9917.0,14764.0,21883.0,11794.0,12396.0,,18781,16903.0,17974.0,9562.0,15439.0,9784.0,9893.0,9376.0,10078.0,15225.0,9754.0,13276.0,12465.0,19641.0,9826.0,14152.0,9280.0,9965.0,18809.0,11586.0,9276.0,9925.0,9914.0,9505.0,12942.0,11662.0,9569.0,22105.0,9981.0,10076.0,8966.0,23640.0,9427.0,11513.0,9357.0,10126.0,8129.0,10143.0,9703.0,10485.0,9735.0,13021.0,9951.0,13944.0,9628.0,9673.0,9616.0,10670.0,20231.0,10801.0,9285.0,13727.0,9584.0,9112.0,9459.0,8259.0,8544.0,9996.0,10145.0,13106.0,9749.0,14706.0,11945.0,9700.0,14954.0,8885.0,9237.0,9584.0,13259.0,9885.0,9656.0,9253.0
311,2019-01-09,9911.0,9354.0,11380.0,9320.0,22957.0,10538.0,13949.0,10120.0,9414.0,34048.0,10905.0,9164.0,10130.0,10301.0,11789.0,9231.0,9336.0,23403.0,10469.0,12534.0,20910.0,9659.0,8862.0,18496.0,8991.0,25457.0,10720.0,15674.0,11506.0,10493.0,11098.0,18661.0,22749.0,10000.0,9110.0,11183.0,9888.0,13958.0,22724.0,24093.0,23959.0,10886.0,20132.0,10201.0,23520,9175.0,24241.0,13436.0,8475.0,8827.0,13277.0,12132.0,9954.0,9422.0,9670.0,14331.0,23754.0,9237.0,11168.0,10821.0,9779.0,9690.0,14952.0,10618.0,9477.0,12561.0,14268.0,20001.0,10208.0,12954.0,17117.0,9900.0,20229.0,24137.0,9991.0,14899.0,22109.0,11923.0,12498.0,,18935,16971.0,18087.0,9610.0,15467.0,9824.0,9962.0,9454.0,10096.0,15327.0,9860.0,13255.0,12616.0,19725.0,9832.0,14306.0,9380.0,10053.0,18948.0,11589.0,9355.0,9962.0,9908.0,9562.0,13023.0,11803.0,9574.0,22248.0,10063.0,10159.0,9019.0,23835.0,9511.0,11583.0,9340.0,10238.0,8116.0,10159.0,9727.0,10519.0,9776.0,13074.0,9996.0,13981.0,9658.0,9778.0,9675.0,10710.0,20414.0,10851.0,9290.0,13788.0,9605.0,9095.0,9515.0,8350.0,8583.0,10087.0,10156.0,13263.0,9757.0,14768.0,12024.0,9686.0,15021.0,8937.0,9251.0,9647.0,13344.0,9928.0,9702.0,9309.0
312,2019-01-10,9910.0,9350.0,11414.0,9362.0,22659.0,10570.0,13991.0,10135.0,9448.0,33630.0,10761.0,9306.0,10044.0,10213.0,11636.0,9261.0,9379.0,23202.0,10466.0,12372.0,20973.0,9677.0,8747.0,18480.0,9088.0,25211.0,10708.0,15720.0,11571.0,10494.0,10994.0,18689.0,22455.0,10002.0,9151.0,11196.0,9881.0,14175.0,22429.0,24468.0,24032.0,10835.0,20220.0,10258.0,23854,9205.0,23927.0,13309.0,8611.0,8862.0,13285.0,12321.0,9963.0,9447.0,9681.0,14413.0,23864.0,9117.0,11176.0,10678.0,9780.0,9691.0,14917.0,10481.0,9521.0,12709.0,14253.0,19830.0,10121.0,12843.0,17098.0,9905.0,20056.0,24211.0,10026.0,14982.0,21818.0,11821.0,12537.0,,18938,16944.0,18035.0,9621.0,15453.0,9836.0,9956.0,9482.0,10095.0,15271.0,9776.0,13462.0,12497.0,19690.0,9840.0,14184.0,9257.0,10049.0,18949.0,11760.0,9354.0,9950.0,9909.0,9554.0,13052.0,11692.0,9611.0,22195.0,10093.0,10186.0,9013.0,23907.0,9531.0,11618.0,9485.0,10105.0,8242.0,10158.0,9781.0,10592.0,9778.0,13187.0,10011.0,13983.0,9670.0,9694.0,9678.0,10698.0,20281.0,10856.0,9327.0,13783.0,9624.0,9235.0,9515.0,8278.0,8663.0,10143.0,10154.0,13138.0,9765.0,14742.0,11966.0,9708.0,14992.0,8968.0,9268.0,9654.0,13340.0,9944.0,9707.0,9337.0
313,2019-01-11,9984.0,9416.0,11481.0,9429.0,22879.0,10632.0,14073.0,10189.0,9504.0,33845.0,10866.0,9354.0,10095.0,10265.0,11750.0,9311.0,9433.0,23319.0,10539.0,12492.0,21046.0,9707.0,8832.0,18622.0,9174.0,25411.0,10741.0,15813.0,11624.0,10530.0,11053.0,18788.0,22674.0,10016.0,9208.0,11252.0,9935.0,14248.0,22647.0,24587.0,24172.0,10933.0,20342.0,10304.0,23828,9254.0,24160.0,13382.0,8656.0,8916.0,13348.0,12392.0,10012.0,9487.0,9734.0,14516.0,24001.0,9206.0,11242.0,10783.0,9803.0,9724.0,14962.0,10583.0,9576.0,12757.0,14284.0,19930.0,10172.0,12908.0,17136.0,9925.0,20158.0,24353.0,10086.0,15048.0,21940.0,11881.0,12611.0,,19077,16996.0,18106.0,9669.0,15486.0,9869.0,10012.0,9537.0,10122.0,15332.0,9824.0,13530.0,12565.0,19752.0,9854.0,14256.0,9347.0,10120.0,19052.0,11847.0,9415.0,9982.0,9917.0,9599.0,13140.0,11755.0,9646.0,22284.0,10153.0,10244.0,9059.0,24047.0,9600.0,11683.0,9534.0,10203.0,8282.0,10182.0,9825.0,10578.0,9817.0,13168.0,10064.0,14032.0,9709.0,9744.0,9727.0,10732.0,20403.0,10906.0,9339.0,13843.0,9620.0,9283.0,9564.0,8320.0,8648.0,10188.0,10176.0,13209.0,9759.0,14789.0,12052.0,9734.0,15043.0,9016.0,9302.0,9711.0,13412.0,9996.0,9751.0,9389.0
314,2019-01-15,9917.0,9360.0,11412.0,9336.0,23098.0,10567.0,13988.0,10170.0,9456.0,34160.0,10970.0,9298.0,10180.0,10352.0,11862.0,9246.0,9376.0,23518.0,10477.0,12612.0,21007.0,9676.0,8917.0,18538.0,9055.0,25731.0,10748.0,15718.0,11554.0,10526.0,11151.0,18752.0,22890.0,10018.0,9130.0,11236.0,9920.0,14161.0,22862.0,24444.0,24024.0,10916.0,20210.0,10243.0,23565,9243.0,24391.0,13498.0,8595.0,8842.0,13329.0,12313.0,9993.0,9439.0,9706.0,14377.0,23854.0,9294.0,11228.0,10884.0,9797.0,9713.0,14994.0,10684.0,9518.0,12709.0,14300.0,20099.0,10258.0,13017.0,17156.0,9926.0,20328.0,24206.0,10035.0,14960.0,22257.0,11982.0,12534.0,,18953,17019.0,18148.0,9651.0,15504.0,9849.0,9996.0,9481.0,10115.0,15379.0,9909.0,13447.0,12675.0,19778.0,9851.0,14376.0,9436.0,10060.0,19014.0,11726.0,9393.0,9989.0,9923.0,9597.0,13118.0,11859.0,9626.0,22318.0,10091.0,10182.0,9055.0,23903.0,9569.0,11666.0,9477.0,10300.0,8235.0,10176.0,9789.0,10563.0,9812.0,13143.0,10045.0,14061.0,9694.0,9826.0,9719.0,10738.0,20577.0,10898.0,9313.0,13887.0,9644.0,9225.0,9546.0,8391.0,8630.0,10127.0,10177.0,13325.0,9776.0,14808.0,12167.0,9728.0,15063.0,9002.0,9296.0,9697.0,13458.0,9979.0,9744.0,9375.0
315,2019-01-16,10029.0,9463.0,11508.0,9423.0,22973.0,10656.0,14105.0,10209.0,9531.0,34192.0,10913.0,9408.0,10147.0,10319.0,11798.0,9311.0,9459.0,23442.0,10592.0,12543.0,21078.0,9715.0,8868.0,18664.0,9120.0,25715.0,10759.0,15850.0,11658.0,10547.0,11122.0,18824.0,22765.0,10020.0,9209.0,11272.0,9953.0,14330.0,22739.0,24738.0,24226.0,10927.0,20381.0,10334.0,23645,9295.0,24257.0,13464.0,8694.0,8920.0,13381.0,12456.0,10032.0,9491.0,9758.0,14471.0,24065.0,9243.0,11276.0,10828.0,9813.0,9736.0,14997.0,10626.0,9602.0,12803.0,14306.0,20035.0,10226.0,12975.0,17159.0,9938.0,20264.0,24408.0,10114.0,15094.0,22166.0,11943.0,12639.0,,19165,17032.0,18158.0,9686.0,15509.0,9884.0,10029.0,9560.0,10126.0,15379.0,9877.0,13605.0,12643.0,19792.0,9867.0,14330.0,9386.0,10170.0,19100.0,11838.0,9438.0,9999.0,9928.0,9620.0,13193.0,11829.0,9662.0,22345.0,10176.0,10263.0,9075.0,24104.0,9629.0,11732.0,9589.0,10245.0,8333.0,10186.0,9852.0,10606.0,9838.0,13208.0,10084.0,14049.0,9721.0,9795.0,9754.0,10749.0,20473.0,10931.0,9341.0,13866.0,9653.0,9335.0,9581.0,8364.0,8675.0,10217.0,10183.0,13292.0,9786.0,14819.0,12109.0,9739.0,15074.0,9051.0,9321.0,9739.0,13447.0,10016.0,9774.0,9429.0
316,2019-01-17,10106.0,9531.0,11591.0,9501.0,22926.0,10733.0,14207.0,10274.0,9600.0,34422.0,10887.0,9504.0,10182.0,10354.0,11773.0,9365.0,9531.0,23523.0,10668.0,12518.0,21217.0,9740.0,8851.0,18867.0,9252.0,25679.0,10800.0,15964.0,11694.0,10587.0,11156.0,18943.0,22719.0,10036.0,9288.0,11340.0,10004.0,14475.0,22691.0,24990.0,24400.0,10938.0,20543.0,10364.0,23819,9359.0,24209.0,13506.0,8786.0,8989.0,13423.0,12588.0,10090.0,9530.0,9803.0,14638.0,24247.0,9225.0,11352.0,10803.0,9837.0,9769.0,15037.0,10604.0,9675.0,12917.0,14332.0,20104.0,10261.0,13021.0,17198.0,9960.0,20333.0,24585.0,10188.0,15136.0,22243.0,11985.0,12730.0,,19297,17080.0,18226.0,9743.0,15539.0,9912.0,10081.0,9629.0,10138.0,15434.0,9911.0,13744.0,12683.0,19855.0,9879.0,14379.0,9365.0,10243.0,19220.0,12002.0,9497.0,10036.0,9933.0,9662.0,13313.0,11865.0,9731.0,22435.0,10249.0,10335.0,9127.0,24279.0,9699.0,11814.0,9687.0,10223.0,8419.0,10196.0,9928.0,10711.0,9878.0,13368.0,10148.0,14118.0,9766.0,9829.0,9806.0,10789.0,20529.0,10987.0,9406.0,13958.0,9660.0,9430.0,9627.0,8393.0,8788.0,10245.0,10208.0,13333.0,9787.0,14869.0,12142.0,9804.0,15127.0,9115.0,9375.0,9804.0,13551.0,10079.0,9825.0,9495.0
